address	chain_name	city	store_name	chain_code	store_code
בני דרור	Carrefour market (קרפור מרקט)	תל מונד	תל מונד	7290725900003	19
בני דרור	Carrefour market (קרפור מרקט)	תל מונד 	תל מונד	7290725900003	19
בני דרור	ביתן מרקט	תל מונד	תל מונד	7290725900003	19
בני דרור	ביתן מרקט	תל מונד 	תל מונד	7290725900003	19
בני צפת 101	סופר ספיר בשכונה	משמר הירדן	משמר הירדן	7290058156016	42
בני צפת 101	סופר ספיר בשכונה	משמר הירדן 	משמר הירדן	7290058156016	42
בנימין מינץ 24	היפר דודו	פתח תקווה	מינץ	7290876100000	7
בנימין מינץ 24	היפר דודו	פתח תקווה 	מינץ	7290876100000	7
בעלי המלאכה 10	שפע ברכת השם	נתיבות	נתיבות	7290058134977	41
בעלי המלאכה 10	שפע ברכת השם	נתיבות 	נתיבות	7290058134977	41
בעלי המלאכה 11	ויקטורי	נתיבות	נתיבות	7290696200003	92
בעלי המלאכה 11	ויקטורי	נתיבות 	נתיבות	7290696200003	92
בעלי המלאכה 16, צ'ק פוסט	מיני סופר אלונית	חיפה	שערי חיפה	7290492000005	997
בעלי המלאכה 16, צ'ק פוסט	מיני סופר אלונית	חיפה 	שערי חיפה	7290492000005	997
בעלי המלאכה 2	יוחננוף	נתיבות	נתיבות	7290803800003	9
בעלי המלאכה 2	יוחננוף	נתיבות 	נתיבות	7290803800003	9
בעלי המלאכה 200	גוד פארם	נתיבות	נתיבות	7290058197699	911
בעלי המלאכה 200	גוד פארם	נתיבות 	נתיבות	7290058197699	911
בעלי המלאכה 4	אושר עד	אשדוד	אשדוד	7290103152017	9
בעלי המלאכה 4	אושר עד	אשדוד 	אשדוד	7290103152017	9
בעלי המלאכה 7	yellow	נתיבות	נתיבות החדשה	7290644700005	612
בעלי המלאכה 7	yellow	נתיבות 	נתיבות החדשה	7290644700005	612
בעלי המלאכה פינת רחוב המסגר	BE	נתיבות	נתיבות	7290027600007	145
בעלי המלאכה פינת רחוב המסגר	BE	נתיבות 	נתיבות	7290027600007	145
בעלי מלאכה 200	שוק העיר	נתיבות	נתיבות	7290058148776	18
בעלי מלאכה 200	שוק העיר	נתיבות 	נתיבות	7290058148776	18
בציר 46	קשת טעמים	כרמיאל	גבעת רם	7290785400000	10
בציר 46	קשת טעמים	כרמיאל 	גבעת רם	7290785400000	10
בקר 15 ראשון לציון	סופר פארם	ראשון לציון	ראשון צפון	7290172900007	25
בקר 15 ראשון לציון	סופר פארם	ראשון לציון 	ראשון צפון	7290172900007	25
בר אילן 24	שופרסל אקספרס	רעננה	בר אילן	7290027600007	479
בר אילן 24	שופרסל אקספרס	רעננה 	בר אילן	7290027600007	479
בר אילן 5	זול ובגדול	ירושלים	כל זול	7290000000001	35
בר אילן 5	זול ובגדול	ירושלים 	כל זול	7290000000001	35
בר גיורא	סופר ספיר בשכונה	בר גיורא	בר גיורא	7290058156016	39
בר גיורא	סופר ספיר בשכונה	בר גיורא 	בר גיורא	7290058156016	39
בר יהודה 111	סופר פארם	חיפה	ביג צ'ק פוסט	7290172900007	170
בר יהודה 111	סופר פארם	חיפה 	ביג צ'ק פוסט	7290172900007	170
בר יהודה 147	שופרסל דיל אקסטרה	נשר	תל חנן  נשר	7290027600007	71
בר יהודה 147	שופרסל דיל אקסטרה	נשר 	תל חנן  נשר	7290027600007	71
בר יהודה 147	מחסני השוק	נשר	נשר	7290661400001	51
בר יהודה 147	מחסני השוק	נשר 	נשר	7290661400001	51
בר יהודה 147 	BE	נשר	תל חנן	7290027600007	633
בר יהודה 147 	BE	נשר 	תל חנן	7290027600007	633
בר יהודה 96	גוד פארם	נשר	נשר	7290058197699	650
בר יהודה 96	גוד פארם	נשר 	נשר	7290058197699	650
בר כוכבא 18	ויקטורי	פתח תקווה 	פתח תקווה	7290696200003	7
בר כוכבא 63	יינות ביתן	פתח תקווה	פתח תקוה	7290725900003	12
בר כוכבא 63	יינות ביתן	פתח תקווה 	פתח תקוה	7290725900003	12
ברודצקי 15	am:pm	תל אביב	ברודצקי	7290492000005	544
ברוך בוארון 1	שופרסל דיל	חדרה	גבעת אולגה-הרב ניסים	7290027600007	350
ברוך בוארון 1	שופרסל דיל	חדרה 	גבעת אולגה-הרב ניסים	7290027600007	350
ברוך קטינקא 2	קשת טעמים	באר שבע	באר שבע	7290785400000	18
ברוך קטינקא 2	קשת טעמים	באר שבע 	באר שבע	7290785400000	18
ברוריה 19	טיפ טוב	תל אביב	תל אביב	7290876100000	16
ברזיל 15	שופרסל שלי	תל אביב	ת"א-ברזיל	7290027600007	39
ברזילי 1	מחסני להב	קרית ים	קרית ים	7290876100000	31
ברזילי 1	מחסני להב	קרית ים 	קרית ים	7290876100000	31
ברכת אברהם 22	יש חסד	ירושלים	ירושלים- רמת שלמה	7290027600007	610
ברכת אברהם 22	יש חסד	ירושלים 	ירושלים- רמת שלמה	7290027600007	610
ברנפלד 17	מעיין 2000	באר שבע	ברנפלד באר שבע	7290058159628	60
ברנפלד 17	מעיין 2000	באר שבע 	ברנפלד באר שבע	7290058159628	60
ברנשטיין 2	שופרסל שלי	ראשון לציון	ראשל"צ- נווה הדרים	7290027600007	80
ברנשטיין 2	שופרסל שלי	ראשון לציון 	ראשל"צ- נווה הדרים	7290027600007	80
ברקת 13	מחסני השוק בסיטי	אילת	ברקת אילת	7290661400001	274
ברקת 13	מחסני השוק בסיטי	אילת 	ברקת אילת	7290661400001	274
ברשבסקי 33	קשת טעמים	ראשון לציון	ראשון לציון	7290785400000	13
ברשבסקי 33	קשת טעמים	ראשון לציון 	ראשון לציון	7290785400000	13
בת הדר	אושר עד	אשקלון	אשקלון בת הדר	7290103152017	22
בת הדר	אושר עד	אשקלון 	אשקלון בת הדר	7290103152017	22
בת חפר	שופרסל שלי	בת חפר	בת חפר	7290027600007	389
בת חפר	שופרסל שלי	בת חפר 	בת חפר	7290027600007	389
בת שבע 1	אושר עד	לוד	לוד	7290103152017	20
בת שבע 1	אושר עד	לוד 	לוד	7290103152017	20
גאולים 46	סופר יודה	חולון	חולון	7290000000002	36
גאולים 46	סופר יודה	חולון 	חולון	7290000000002	230
גאולים 46	סופר יודה	חולון 	חולון	7290000000002	36
גאיה סנטר	BE	ירכא	ניו-פארם ירכא	7290027600007	697
גאיה סנטר	BE	ירכא 	ניו-פארם ירכא	7290027600007	697
גבעת טל	שופרסל שלי	ראש העין	ראש העין- ז'בוטינסקי	7290027600007	109
גבעת טל	שופרסל שלי	ראש העין 	ראש העין- ז'בוטינסקי	7290027600007	109
גדליה נוימן 6	Carrefour market (קרפור מרקט)	ירושלים 	נווה יעקב	7290055700007	90
גדליה נוימן 6	שוק מהדרין	ירושלים	נווה יעקב	7290725900003	90
גדליה נוימן 6	שוק מהדרין	ירושלים 	נווה יעקב	7290725900003	90
גדנד קניון, דוד טוביהו 125	מחסני להב	באר שבע	באר שבע	7290876100000	24
גדנד קניון, דוד טוביהו 125	מחסני להב	באר שבע 	באר שבע	7290876100000	24
גולדה מאיר  7	שופרסל דיל	חולון	חולון- גולדה	7290027600007	123
גולדה מאיר  7	שופרסל דיל	חולון 	חולון- גולדה	7290027600007	123
גולדה מאיר 1	שופרסל דיל	דימונה	דימונה- גולדה מאיר	7290027600007	182
גולדה מאיר 1	שופרסל דיל	דימונה 	דימונה- גולדה מאיר	7290027600007	182
גולדה מאיר 1	שופרסל דיל	ראשון לציון	ראשל"צ- גולדה מאיר	7290027600007	113
גולדה מאיר 1	שופרסל דיל	ראשון לציון 	ראשל"צ- גולדה מאיר	7290027600007	113
גולדה מאיר 1	סופר פארם	ראשון לציון	שער ראשון	7290172900007	277
גולדה מאיר 1	סופר פארם	ראשון לציון 	שער ראשון	7290172900007	277
גולדה מאיר 20	סופר פארם	דימונה	דימונה דימרי סנטר	7290172900007	302
גולדה מאיר 20	סופר פארם	דימונה 	דימונה דימרי סנטר	7290172900007	302
גולדה מאיר 7 חולון	סופר פארם	חולון	קניון חולון	7290172900007	66
גולדה מאיר 7 חולון	סופר פארם	חולון 	קניון חולון	7290172900007	66
גולומב	yellow	ירושלים	רמת-דניה	7290644700005	506
גולומב	yellow	ירושלים 	רמת-דניה	7290644700005	506
גורג וויז 1	ויקטורי	תל אביב	אוניברסיטה ת"א	7290696200003	61
גורדון תל-אביב	סופר פארם	תל אביב	גורדון	7290172900007	73
גורודיצקי 51	מחסני השוק בשבילך	רחובות	רחובות	7290633800006	265
גורודיצקי 51	מחסני השוק בשבילך	רחובות 	רחובות	7290633800006	265
גיא אוני 1	מחסני מזון	אשדוד	טימול אשדוד	7290876100000	44
גיא אוני 1	מחסני מזון	אשדוד 	טימול אשדוד	7290876100000	44
גיבורי ישראל 5	שופרסל דיל	נתניה	נתניה- פולג	7290027600007	249
גיבורי ישראל 5	שופרסל דיל	נתניה 	נתניה- פולג	7290027600007	249
גיבורי ישראל 5 א נתניה	סופר פארם	נתניה	ביג פולג	7290172900007	104
גיבורי ישראל 5 א נתניה	סופר פארם	נתניה 	ביג פולג	7290172900007	104
גיבורי ישראל א.ת. פולג	yellow	נתניה	מכון הרישוי	7290644700005	248
גיבורי ישראל א.ת. פולג	yellow	נתניה 	מכון הרישוי	7290644700005	248
גילה	סופר פארם	ירושלים	גילה	7290172900007	7
גילה	סופר פארם	ירושלים 	גילה	7290172900007	7
גינת זבולון 24	BE	מודיעין-מכבים-רעות	מודיעין	7290027600007	783
גינת זבולון 24	BE	מודיעין-מכבים-רעות 	מודיעין	7290027600007	783
גינת זבולון 24	מחסני השוק בשבילך	מודיעין-מכבים-רעות	קייזר מודיעין	7290633800006	230
גינת זבולון 24	מחסני השוק בשבילך	מודיעין-מכבים-רעות 	קייזר מודיעין	7290633800006	230
גיסין 37 קרית אריה	yellow	פתח תקווה	איצטדיון פת	7290644700005	208
גיסין 37 קרית אריה	yellow	פתח תקווה 	איצטדיון פת	7290644700005	208
גלבוע 4	גוד פארם	נוף הגליל 	נוף הגליל - גלבוע	7290058197699	351
גלבוע 4	גוד פארם	נוף הגליל (לשעבר נצרת עילית)	נוף הגליל - גלבוע	7290058197699	351
גלגלי הפלדה 5	רמי לוי	כפר סבא	כפר סבא	7290058140886	33
גלגלי הפלדה 5	רמי לוי	כפר סבא 	כפר סבא	7290058140886	33
גמלא 3	סופר פארם	חדרה	שכונת הפארק חדרה	7290172900007	275
גמלא 3	סופר פארם	חדרה 	שכונת הפארק חדרה	7290172900007	275
גן שמואל	סופר פארם	גן שמואל	גן שמואל	7290172900007	84
גן שמואל	סופר פארם	גן שמואל 	גן שמואל	7290172900007	84
גני טל 1	היפר כהן	נתיבות	מערב נתיבות	7290455000004	45
גני טל 1	היפר כהן	נתיבות 	מערב נתיבות	7290455000004	45
גניחובסקי 23	נתיב החסד	בני ברק	גניחובסקי	7290058160839	19
גניחובסקי 23	נתיב החסד	בני ברק 	גניחובסקי	7290058160839	19
גפן 4, ליד קניון MORE בכניסה לעיר	מיני סופר אלונית	חריש	חריש	7290492000005	853
גפן 4, ליד קניון MORE בכניסה לעיר	מיני סופר אלונית	חריש 	חריש	7290492000005	853
ד.נ.ערבה 86820	מחסני השוק בסיטי	עין יהב	עין יהב	7290661400001	11
ד.נ.ערבה 86820	מחסני השוק בסיטי	עין יהב 	עין יהב	7290661400001	11
דב גור 27 רובע ו' מ.מסחרי	מחסני השוק בשבילך	אשדוד	אשדוד דב גור	7290633800006	260
דב גור 27 רובע ו' מ.מסחרי	מחסני השוק בשבילך	אשדוד 	אשדוד דב גור	7290633800006	260
דב פרומר 14	מחסני מזון	חיפה	קרית שמואל	7290876100000	13
דב פרומר 14	מחסני מזון	חיפה 	קרית שמואל	7290876100000	13
דבורה הנביאה 122	טיב טעם סיטי	תל אביב	רמת החייל	7290873255550	19
דגניה 14	שופרסל שלי	חיפה	קרית חיים- דגניה	7290027600007	310
דגניה 14	שופרסל שלי	חיפה 	קרית חיים- דגניה	7290027600007	310
דהאר עומר אלזידאני 32	BE	שפרעם	שפרעם	7290027600007	763
דהאר עומר אלזידאני 32	BE	שפרעם 	שפרעם	7290027600007	763
דהומי 6 	מחסני השוק בשבילך	ירושלים	קרית מנחם ירושלים	7290633800006	205
דהומי 6 	מחסני השוק בשבילך	ירושלים 	קרית מנחם ירושלים	7290633800006	205
דוד אבידן 8	סופר חביב	פתח תקווה	כפר גנים	7290876100000	49
דוד אבידן 8	סופר חביב	פתח תקווה 	כפר גנים	7290876100000	49
דוד אלעזר 27	קשת טעמים	חדרה	חדרה	7290785400000	12
דוד אלעזר 27	קשת טעמים	חדרה 	חדרה	7290785400000	12
דוד המלך 18	ויקטורי	אשדוד	אשדוד	7290696200003	8
דוד המלך 18	ויקטורי	אשדוד 	אשדוד	7290696200003	8
דוד רמז 39	שופרסל דיל	אשקלון	אשקלון- רמז	7290027600007	181
דוד רמז 39	שופרסל דיל	אשקלון 	אשקלון- רמז	7290027600007	181
